org_nr,navn,bransje,ansatte,omsetning_mnok,netto_margin,egenkapital_pct,gjeldsgrad,likviditetsgrad,ebitda_margin,driftsmargin,rentedekningsgrad,score,rating,pd_pct,z_score,z_rating,risikoindikatorere
912340171,OLEG RAUDSEPP AS,Oppføring av bygninger,8.0,46.48968286597302,5.632661057021041,50.68704308844392,0.5971093828637164,118.85905937878834,9.26969402473942,-0.18348520657778522,7.134728880739708,75,A – Lav risiko,5.29,1.07,Faresone (Z < 1.81),Negativt driftsresultat; Svak likviditetsgrad (<1.2)
979345097,MURMESTRE DELPHIN OG KLASHAUGEN AS,Murerarbeid,21.0,20.97049532514723,4.857409860384199,25.322690623607617,0.603008347461164,133.8126170925232,2.2157321255100033,5.262098893055437,3.0551980579182234,100,A – Lav risiko,7.06,0.72,Faresone (Z < 1.81),
918130276,MANUFAKTUREN AS,Detaljhandel med klær,8.0,50.434401624401076,2.5039770662032215,43.93131478082057,0.37636465674771824,114.37337190004233,4.124084091696746,5.070107440727667,8.693442719513722,85,A – Lav risiko,4.9,1.04,Faresone (Z < 1.81),Lav netto margin (<3%); Svak likviditetsgrad (<1.2)
912864898,VAKSINEKLINIKKEN AS,Forebyggende helsearbeid,8.0,1.0,7.230544433973041,5.4548387341144675,0.3408715898361566,101.44275403346288,2.942473931677833,-0.7507651693627402,5.532497280344494,55,B – Moderat risiko,31.4,0.1,Faresone (Z < 1.81),Meget lav egenkapitalandel (<10%); Negativt driftsresultat; Svak likviditetsgrad (<1.2)
914784913,DIAVAL AS,Oppføring av bygninger,8.0,13.290510649987048,5.138216192815329,48.35709029182269,0.55984254897588,158.02171116526307,6.791403141273192,0.4390198350827661,7.14453545205199,90,A – Lav risiko,4.42,1.16,Faresone (Z < 1.81),Svak driftsmargin (<2%)
980355152,WIGO AS,Overflatebehandling av metaller,8.0,5.039533078815207,1.1932111037127222,35.331231862934025,0.38307836210552304,120.38993663036987,8.0321617646904,5.045025217738381,2.2554248339359266,90,A – Lav risiko,4.85,0.86,Faresone (Z < 1.81),Lav netto margin (<3%)
991870717,OPTION AS,Dataprogrammeringstjenester,9.0,8.245892541025107,11.22299901431073,45.44600176600912,0.8312597559022812,176.30448608095347,14.432879205679818,3.836394348632594,6.409650879083556,70,B – Moderat risiko,35.6,1.26,Faresone (Z < 1.81),Meget høy gjeldsgrad (>80%)
812532502,INTAKT BILSKADE KRISTIANSUND AS,Reparasjon og vedlikehold av motorvogner,20.0,43.831650362667965,2.3470545893852512,40.52023010798793,0.6617817301917226,152.5291056851474,4.3645785959738195,6.227376740777861,2.90603114481009,75,A – Lav risiko,4.79,1.13,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Lav netto margin (<3%)
987042656,RØDE KORS SENTRENE AS,Drift av hoteller,88.0,202.7670286172143,3.0899497975685972,34.71700622396561,0.6349364462560765,98.59321980644357,12.8355852228308,-1.4632582078834888,3.0058307918628575,65,B – Moderat risiko,28.47,0.55,Faresone (Z < 1.81),Negativt driftsresultat; Likviditetsgrad under 1.0
829595192,SURFACE LAB AS,Reparasjon og vedlikehold av motorvogner,5.0,19.3946615787183,5.752942499305929,36.492864191424424,0.5113913945497687,149.3692529864666,6.306791567626959,8.179543773804717,6.598372785579006,100,A – Lav risiko,4.68,1.09,Faresone (Z < 1.81),
983605362,BULL MEDIA CONSULTING AS,Medieformidlingstjenester,5.0,30.452135722123963,1.101529829888749,36.809173633914455,0.4749301076918945,99.8039518508687,8.0804925518373,2.3870627266605506,6.138509574625592,75,A – Lav risiko,16.4,0.73,Faresone (Z < 1.81),Lav netto margin (<3%); Likviditetsgrad under 1.0
923823077,ZIKZAC SERVICE AS,Oppføring av bygninger,9.0,1.0,9.157121838525462,24.555010121119075,0.5528953505800654,162.71507586358237,5.288078709399661,6.557405930298852,1.4270410054989595,100,A – Lav risiko,26.04,0.86,Faresone (Z < 1.81),
988980315,RANDABERG REGNSKAP AS,Regnskapsføring og bokføring,16.0,67.94658938201633,4.042447794897275,29.053828880466806,0.47512273413588485,163.31217442874518,5.246634124448685,1.751926931731667,3.9461585060406543,90,A – Lav risiko,4.06,0.78,Faresone (Z < 1.81),Svak driftsmargin (<2%)
926135945,HOLMESTRAND FASTFOOD AS,Drift av restauranter,32.0,46.1068335190607,9.461631723825446,29.504081131779152,0.6447425179270605,142.33145292767205,4.046397848554095,3.9821358723618117,6.46000694827687,100,A – Lav risiko,4.09,0.79,Faresone (Z < 1.81),
915372201,REPSTAD ANLEGG AS,Grunnarbeid,189.0,421.10825062810125,7.579338837553084,53.32273089172796,0.6578372281987495,118.9120129704451,3.760472656655539,2.1592371839116167,4.990602351666801,80,A – Lav risiko,5.17,1.23,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Svak likviditetsgrad (<1.2)
933320057,BØ MALING AS,Maler- og glassarbeid,9.0,32.25730769771182,-2.5147142142813426,37.878301975823746,0.5437133837984777,125.2859510289557,10.873821517047636,5.265340222752613,7.775479770202242,80,A – Lav risiko,66.03,0.94,Faresone (Z < 1.81),Negativt nettoresultat
915262341,MAGNAT KAFFEHUS AS,"Engroshandel med kaffe, te, kakao og krydder",25.0,91.3615791859907,6.312432477520774,62.525995917912795,0.7167540173908992,96.77504422999434,5.738971767372857,2.4645058836506104,5.7231363376908195,70,B – Moderat risiko,26.51,1.53,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Likviditetsgrad under 1.0
990463522,ASTAFJORD UTVIKLING AS,Utvikling og salg av byggeprosjekter,8.0,52.02237442550866,1.4833219779227909,39.01757770875407,0.2170109001765796,185.46807520306615,5.46287727796992,4.167591819533491,3.725875715029847,90,A – Lav risiko,4.24,1.15,Faresone (Z < 1.81),Lav netto margin (<3%)
922652546,SØSTRENE STORAAS HOTELL AS,Drift av hoteller,47.0,130.96260665029513,-4.512519324192137,37.75084486511137,0.5041271863753454,119.12272643429111,12.178679636906898,1.3380116234326866,6.429490443089152,65,B – Moderat risiko,67.48,0.79,Faresone (Z < 1.81),Negativt nettoresultat; Svak driftsmargin (<2%); Svak likviditetsgrad (<1.2)
982277086,REGENICS AS,Teknisk prøving og analyse,5.0,19.08756135153384,7.784557757606548,27.992163728337417,0.4100546651314362,173.36244676170895,8.27596392499033,-0.6348120400302761,3.1517374638418243,80,A – Lav risiko,4.82,0.72,Faresone (Z < 1.81),Negativt driftsresultat
896357522,ABS-MASKIN AS,"Engroshandel med maskiner og utstyr til bergverksdrift, olje- og gassutvinning og bygge- og anleggsvirksomhet",16.0,79.45530615392244,6.013292664639767,27.811540202105675,0.1,153.31281150079616,2.8390379301680726,-2.552016394367234,0.3,80,A – Lav risiko,32.6,0.58,Faresone (Z < 1.81),Negativt driftsresultat
921440588,CAMILLA PIHL FASHION GROUP AS,Engroshandel med klær og skotøy,54.0,248.55923440790966,3.8858523512148997,34.61515428931622,0.7283536544444142,157.30636390580753,11.348900128165749,-0.6782064165009896,4.413623440115091,65,B – Moderat risiko,5.26,0.79,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Negativt driftsresultat
933372308,ABC RØRTEKNIKK AS,Rørleggerarbeid,7.0,1.0,3.3118530044335985,34.27076219349984,0.6139920455894606,136.59473583996643,8.870221414839747,6.110320399416683,9.887321693457855,100,A – Lav risiko,5.38,0.93,Faresone (Z < 1.81),
984548621,SINUS AS,Elektrisk installasjonsarbeid,53.0,112.31347358370526,1.1769318980008627,41.691254229746136,0.3996579959290685,186.86862689527877,6.150345883164302,2.303270896378029,3.3217106971222052,90,A – Lav risiko,4.32,1.15,Faresone (Z < 1.81),Lav netto margin (<3%)
979539126,BLIKKENSLAGERMESTER EVEN HELGESEN AS,Takarbeid,5.0,27.0551833163761,3.5267590503055444,28.374997698044265,0.7698027876435296,105.03405557683875,7.106698222098981,5.956918454830691,0.4216622239573171,80,A – Lav risiko,34.07,0.7,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Svak likviditetsgrad (<1.2)
980418464,JOHANSEN TRANSPORT AS,Godstransport på vei,10.0,37.00651253514812,-0.1653230264413481,50.341741712510036,0.37560234821215355,159.24691611471013,9.31749919888414,5.584309576898415,5.128291620595256,80,A – Lav risiko,63.32,1.4,Faresone (Z < 1.81),Negativt nettoresultat
925514578,ELKEM SILICON PRODUCT DEVELOPMENT AS,Forskning og eksperimentell utvikling innenfor naturvitenskap og teknikk,43.0,91.6613792555466,2.2707412709954684,60.065520362256564,0.41507571697485357,98.70268742505013,8.99610680509849,1.6115895904405138,2.124841256334682,65,B – Moderat risiko,25.58,1.4,Faresone (Z < 1.81),Lav netto margin (<3%); Svak driftsmargin (<2%); Likviditetsgrad under 1.0
978658466,BBE TAKST AS,Byggeteknisk konsulentvirksomhet,8.0,1.0,2.551270481618447,36.7592746415526,0.5564637591491048,168.29571855048192,8.580693770997382,3.4273833413404606,4.0045108090507,90,A – Lav risiko,4.29,1.01,Faresone (Z < 1.81),Lav netto margin (<3%)
912650774,EASY STEP AS,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,17.0,27.371889626982203,13.817710488785709,39.894712992248,0.4496303718684387,100.2496899620059,8.664384206763323,11.998809016130568,5.944946309098893,95,A – Lav risiko,9.77,1.12,Faresone (Z < 1.81),Svak likviditetsgrad (<1.2)
981636740,PRE STACK SOLUTIONS-GEO AS,Geologiske undersøkelser,5.0,23.951997552346555,3.6140216609438323,59.104021188376265,0.4473822258122774,168.43442330225218,6.883771315031371,2.174947705961987,5.981325768294403,100,A – Lav risiko,4.3,1.63,Faresone (Z < 1.81),
915674992,LIA TRENING AS,Treningssentervirksomhet,24.0,63.01199461104786,5.070918277800779,39.219176330842984,0.5143160377424754,218.59301975046534,10.552769935588518,6.168480684956537,4.779497895508471,100,A – Lav risiko,4.2,1.34,Faresone (Z < 1.81),
918146326,BISLETT EIENDOMSMEGLING AS,Eiendomsmegling og andre formidlingstjenester for eiendom,18.0,42.10735800895004,13.553984329174355,38.39307129161053,0.47446535121011274,132.1678931818059,5.488722792365833,12.631802517892925,3.278809799724101,100,A – Lav risiko,6.25,1.22,Faresone (Z < 1.81),
976735137,HAVBØR AS,Fiske og fangst i sjø,15.0,30.92669998282884,4.558032212435263,20.16554870697557,0.5125179768807824,98.38576202281234,8.9202222471374,5.372842093018456,6.894599077770669,85,A – Lav risiko,29.67,0.51,Faresone (Z < 1.81),Likviditetsgrad under 1.0
930391662,PREG BARNEHAGER RØDSDALEN AS,Førskoleundervisning og drift av barnehager,13.0,11.850600582719562,4.10202428868444,17.52467306860047,0.6252242172887071,153.16049131540427,8.487415063082713,4.0048570940708235,5.536932226971977,90,A – Lav risiko,4.73,0.62,Faresone (Z < 1.81),Lav egenkapitalandel (<20%)
921251866,FLYKAFEEN DRIFT AS,Drift av restauranter,8.0,53.295460382789116,3.144717228873958,40.07967775565127,0.35708105512278854,104.61086634405837,7.293439879279922,7.311800640105721,3.8592979393710687,95,A – Lav risiko,6.39,0.98,Faresone (Z < 1.81),Svak likviditetsgrad (<1.2)
948017717,NEXFELD NORWAY AS,Utgivelse av annen programvare,5.0,5.2816694137575215,6.779344266486876,29.978649937335156,0.5642457183563232,82.59598241874744,14.842818730000182,6.0037331056116185,6.304758713595353,85,A – Lav risiko,18.34,0.65,Faresone (Z < 1.81),Likviditetsgrad under 1.0
985052212,RAMA AS,Drift av restauranter,618.0,1362.5600308573348,6.006520391638654,48.07916911721746,0.5776303108008845,100.19500173700727,7.748644568794231,0.4508314457968332,3.8680918622595364,85,A – Lav risiko,8.01,0.95,Faresone (Z < 1.81),Svak driftsmargin (<2%); Svak likviditetsgrad (<1.2)
913884582,ROMERIKE LÅSSERVICE AS,Reparasjon og vedlikehold av andre husholdningsvarer og varer til personlig bruk ikke nevnt annet sted,33.0,96.89708822101717,6.390105781212226,38.227744138106495,0.37377901361157373,157.59556992609677,7.058143713094076,-2.96094679469127,6.456574565791295,80,A – Lav risiko,4.98,0.79,Faresone (Z < 1.81),Negativt driftsresultat
917427925,BVB EIENDOMSMEGLING AS,Eiendomsmegling og andre formidlingstjenester for eiendom,14.0,20.636507491954617,15.607353743949217,21.57094221735793,0.1,144.7679350420815,15.874691030045918,6.927985117180644,2.053751135333484,100,A – Lav risiko,5.68,0.75,Faresone (Z < 1.81),
913280113,CIMPERIAL AS,Drift av restauranter,11.0,85.36479036183783,3.08316815753859,48.96438464564324,0.4224010258947425,61.83939854013951,6.489225259612283,3.2031863191416843,3.5003044033290713,85,A – Lav risiko,23.92,0.93,Faresone (Z < 1.81),Likviditetsgrad under 1.0
930170976,SØRLANDET HESTESPORT AS,Drift av idrettsanlegg,21.0,69.48757075727626,4.792804814936909,35.7482457311929,0.33039907480789543,152.01646770466786,1.1518847340327305,-2.1510723718526013,6.34795123675392,80,A – Lav risiko,16.99,0.75,Faresone (Z < 1.81),Negativt driftsresultat
881498022,HEIMTUN REGNSKAP & RÅDGIVNING AS,Regnskapsføring og bokføring,12.0,38.15444598697785,3.827813904777892,17.06827242867392,0.4138133588988887,125.80386383097236,2.21231809427766,1.7829140259303013,6.1308258454416995,80,A – Lav risiko,15.2,0.44,Faresone (Z < 1.81),Lav egenkapitalandel (<20%); Svak driftsmargin (<2%)
894702222,H. SVERDRUP AS,"Produksjon av saltfisk, tørrfisk og klippfisk",22.0,163.22874139301473,3.741695742024348,49.347325314741475,0.2328909894118799,158.0807934389764,5.588154755817557,5.92203685012391,3.880618954400727,100,A – Lav risiko,4.32,1.37,Faresone (Z < 1.81),
933966496,ASKER BLOMSTER AS,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",5.0,54.61242029351502,-0.12330694501975437,47.41409446342747,0.47807388050552,129.45930826966176,4.948438320522371,-0.03701931348233867,4.464752585233321,60,B – Moderat risiko,70.98,1.02,Faresone (Z < 1.81),Negativt nettoresultat; Negativt driftsresultat
985933162,MUSTAD NÆRINGSPARK AS,Eiendomsforvaltning på oppdrag,6.0,8.060276668172678,12.723720745220188,39.26757718539294,0.6396991824418354,167.3228015616579,11.848130034516597,14.606317501772313,1.5341589322253641,100,A – Lav risiko,13.84,1.43,Faresone (Z < 1.81),
927410206,JONBEKK ELEKTRO AS,Elektrisk installasjonsarbeid,7.0,28.682829539030173,5.8592163541086055,9.33024662506244,0.5339468869794115,118.60263603238894,4.723704226193875,8.052556992097017,2.865802148406453,75,A – Lav risiko,23.17,0.51,Faresone (Z < 1.81),Meget lav egenkapitalandel (<10%); Svak likviditetsgrad (<1.2)
921715854,ODD RUNE GJEITANGER AS,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,17.0,26.808692126458507,2.72708482001528,48.28384619447625,0.498752712098481,175.8229690984238,7.092926985892271,-4.0346339591942915,3.1763325912324794,70,B – Moderat risiko,5.31,1.08,Faresone (Z < 1.81),Lav netto margin (<3%); Negativt driftsresultat
986385932,PORTMANN AS,Snekkerarbeid,9.0,7.889473814262621,5.438082860288267,5.0,0.9023514563076583,153.58591332129734,7.446630411753073,7.544703149257439,10.359135132031561,50,B – Moderat risiko,51.81,0.56,Faresone (Z < 1.81),Meget høy gjeldsgrad (>80%); Meget lav egenkapitalandel (<10%)
939767770,CONSTO ANLEGG AS,Oppføring av bygninger,6.0,32.65642618094487,6.84643928941486,39.960350366965734,0.4987711369949578,118.34715945982846,4.521664024856374,1.9389577009015078,1.123610089142542,85,A – Lav risiko,24.62,0.85,Faresone (Z < 1.81),Svak driftsmargin (<2%); Svak likviditetsgrad (<1.2)
922669732,STANGELAND PROSJEKT AS,Grunnarbeid,87.0,194.0808280849295,-1.0540027316791605,40.86374786215566,0.5145504087936488,140.14273544353406,5.433605289940022,13.230581110541511,7.900289750450782,80,A – Lav risiko,64.03,1.32,Faresone (Z < 1.81),Negativt nettoresultat
956367751,LOSBY GODS AS,Drift av hoteller,125.0,253.8700649981361,4.6986042622806945,28.879907855940147,0.36782804099388794,88.09747751066229,8.296650072277762,1.9558592947912783,6.91956506006301,75,A – Lav risiko,24.95,0.51,Faresone (Z < 1.81),Svak driftsmargin (<2%); Likviditetsgrad under 1.0
911763486,FORRETNINGSTRYKK AS,Trykking ellers,11.0,46.61320871966966,8.121743155634348,25.214198508888444,0.5913048416038016,157.13589758248054,5.577465474688106,1.6846841278213747,8.523801664439933,90,A – Lav risiko,3.98,0.69,Faresone (Z < 1.81),Svak driftsmargin (<2%)
916665334,HILLS BJORLI AS,Drift av barer,14.0,36.50490926610518,5.907903252135213,25.66885982258109,0.3371073300216709,115.06925789277614,6.627935837830009,0.8073399795479537,4.475387978374043,85,A – Lav risiko,5.66,0.51,Faresone (Z < 1.81),Svak driftsmargin (<2%); Svak likviditetsgrad (<1.2)
912812677,OS ID AS,Produksjon av plastprodukter ellers,37.0,90.5172665369175,1.6398577325903831,48.063668724153125,0.6105685780416842,121.28431321145968,4.946707072769141,1.9177893454219674,3.5668293851467148,80,A – Lav risiko,4.67,1.07,Faresone (Z < 1.81),Lav netto margin (<3%); Svak driftsmargin (<2%)
897336022,WELL EXPERTISE CONSULTANCY AS,Annen teknisk konsulentvirksomhet,11.0,21.484221899743495,12.784737074032973,30.552023967770463,0.34697613610228245,144.37452732532165,10.529395088122453,8.445242083416392,7.813190226092594,100,A – Lav risiko,5.79,0.96,Faresone (Z < 1.81),
928743926,TRYGG TRAFIKKDIRIGERING AS,Tjenester tilknyttet landtransport ikke nevnt annet sted,7.0,38.177885714144196,3.473922936754355,18.921214983309156,0.5517094851205988,172.19300517756344,4.873099002703393,7.053342269960146,7.731863223795518,90,A – Lav risiko,4.88,0.81,Faresone (Z < 1.81),Lav egenkapitalandel (<20%)
911669447,KARMØY HAGESENTER AS,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",19.0,106.9119849643042,3.415729379594059,46.81087549709018,0.7321280932496635,150.65878779741413,3.9962976766293616,1.154371490416416,5.0963873844343475,75,A – Lav risiko,5.52,1.12,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Svak driftsmargin (<2%)
990779236,GULLI BILSENTER AS,Reparasjon og vedlikehold av motorvogner,12.0,1.0,3.570223253907422,54.448206773453805,0.19131192232520788,188.70687356280803,10.36712265610948,2.6207061525085713,5.858477069679524,100,A – Lav risiko,4.85,1.54,Faresone (Z < 1.81),
925394858,HAFJELL PIZZA AS,Drift av restauranter,11.0,24.819249991939184,7.689971105316049,52.74024714154912,0.3099893915225487,155.55418447124617,6.383116439070257,4.2484977115542994,2.679570247575461,100,A – Lav risiko,4.71,1.42,Faresone (Z < 1.81),
943273553,L2 ARKITEKTER AS,Arkitektvirksomhet,26.0,96.95901552065837,7.120185459707728,26.90343254040549,0.31980840896346513,121.50145791577532,8.303507938273917,4.720617531838669,7.632832061920609,100,A – Lav risiko,4.58,0.69,Faresone (Z < 1.81),
938812845,BAKER KRISTIANSEN AS,Produksjon av brød og ferske konditorvarer,43.0,229.04638749813836,7.90870707725872,42.90283100915656,0.31160519046835145,128.15055140985845,11.180269219725997,4.845431214426062,5.757725921559367,100,A – Lav risiko,4.89,1.05,Faresone (Z < 1.81),
913061969,TAKSTFAG AS,"All annen faglig, vitenskapelig og teknisk virksomhet ikke nevnt annet sted",6.0,6.487537064585071,0.9105644543744651,36.14983903930835,0.5663571164548981,112.05092981884947,6.2928662654299945,1.1816102740420522,7.29811229391024,75,A – Lav risiko,4.8,0.72,Faresone (Z < 1.81),Lav netto margin (<3%); Svak driftsmargin (<2%); Svak likviditetsgrad (<1.2)
988797960,HOTELLDRIFT Q RIVER STATION AS,Drift av hoteller,116.0,254.52197333306324,8.358266635378548,60.931217758113625,0.5078431052917385,99.70429436084277,0.7423063667999887,-0.4161112190803742,1.0654129377533499,65,B – Moderat risiko,62.09,1.37,Faresone (Z < 1.81),Negativt driftsresultat; Likviditetsgrad under 1.0
914831938,AGERSBORG BYGG AS,Oppføring av bygninger,7.0,46.0763318041531,4.347473761680838,43.84406786137982,0.18693684865973115,93.07117497739584,9.661239329338862,4.860322337147759,4.131986803286007,85,A – Lav risiko,19.06,0.95,Faresone (Z < 1.81),Likviditetsgrad under 1.0
929492544,EMBLA BUNADER TRONDHEIM AS,Detaljhandel med klær,13.0,55.94527075800367,7.407393418407445,34.68436304694424,0.5304054703987104,141.74089215559567,12.676328905821977,-3.7980687932570767,6.20805753697202,80,A – Lav risiko,4.57,0.63,Faresone (Z < 1.81),Negativt driftsresultat
933768929,BETE ASFALT AS,Bygging av veier og motorveier,25.0,83.48192129343278,5.700315178552539,28.139411690079136,0.5126552453712325,159.89937028129233,16.338730603131523,6.424108568206215,2.3798360049237286,100,A – Lav risiko,4.8,0.91,Faresone (Z < 1.81),
967385816,MATS HUS AS,Oppføring av bygninger,21.0,37.92728699550053,2.639757674848438,11.065352410549774,0.47048647124478443,160.64901786376106,3.1773036427696146,7.145447953151777,5.719437052710846,80,A – Lav risiko,10.6,0.66,Faresone (Z < 1.81),Lav egenkapitalandel (<20%); Lav netto margin (<3%)
926144014,HIDRA DRIFT AS,Drift av hoteller,14.0,15.346866916637168,3.5754110879864576,61.97482711461549,0.6300321720258799,135.30742792143516,6.286950049117047,4.229827211354979,3.2205911051442415,100,A – Lav risiko,4.82,1.7,Faresone (Z < 1.81),
919211814,MANDAL HOTEL AS,Drift av hoteller,70.0,111.19551087418168,10.126533731604193,40.32987498799102,0.5797220897683806,132.9732287543082,4.794649597826236,3.442226557153688,0.5015130945142219,100,A – Lav risiko,26.86,0.96,Faresone (Z < 1.81),
920179274,SOLA TAKE AWAY AS,Drift av restauranter,6.0,63.5959029571727,0.29646400473281176,22.520505742292308,0.45396111934204,180.0826503698332,7.043526997787962,0.29159261190861274,7.635845901893349,80,A – Lav risiko,5.76,0.68,Faresone (Z < 1.81),Lav netto margin (<3%); Svak driftsmargin (<2%)
928882063,REHABILITERINGSKLINIKKENE AS,Tjenester i spesialinstitusjon innenfor helse- og omsorg,38.0,79.65801128213866,7.615304871649357,48.736013617562605,0.8791542850873677,211.47832132626394,6.939853970990114,10.871654978433456,5.457920474397251,70,B – Moderat risiko,41.14,1.71,Faresone (Z < 1.81),Meget høy gjeldsgrad (>80%)
919696362,SMO AS,Rengjøring av bygninger,7.0,26.730107955030487,-1.0768124949299853,35.44421351917706,0.39807646144951525,163.98205852126583,10.213241501208415,-2.223459053048934,4.444912839989324,60,B – Moderat risiko,67.82,0.78,Faresone (Z < 1.81),Negativt nettoresultat; Negativt driftsresultat
917378614,STONEDINAVIA AS,"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",6.0,68.87446019177008,2.9399631130596653,48.93595467503547,0.5726748201440626,146.95810811834193,5.686055065795108,-0.1497424124071287,1.6961746314374313,70,B – Moderat risiko,5.63,1.12,Faresone (Z < 1.81),Lav netto margin (<3%); Negativt driftsresultat
936361285,NETTEC AS,Engroshandel med informasjons- og kommunikasjonsteknologiutstyr,6.0,52.37410057821269,3.5583747665566494,35.922316330891626,0.45641649365164716,124.31839040817368,9.640735383464419,2.4942677543959197,1.1473382167460784,100,A – Lav risiko,20.15,0.8,Faresone (Z < 1.81),
922043418,SJØLYST FUS BARNEHAGE AS,Førskoleundervisning og drift av barnehager,20.0,61.36033906188381,3.3853700084058485,38.47093798299165,0.7611367459599265,134.28038049273223,7.867551019356176,0.4632295261050241,3.9508263691225998,75,A – Lav risiko,4.8,0.83,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Svak driftsmargin (<2%)
818103832,THE PRO BYGG AS,Snekkerarbeid,16.0,49.409572994589226,-0.666121201523727,41.01267639673564,0.535118660896721,136.44506094556039,10.11147669597473,5.003315544545565,8.19517974589111,80,A – Lav risiko,64.63,1.04,Faresone (Z < 1.81),Negativt nettoresultat
825748202,MULTIKLIMA AS,"Kuldeanlegg-, varmepumpearbeid og installasjon av peiser",5.0,1.0,4.407773701655044,39.26700179584921,0.359611825936738,168.4703250731971,13.974019917558454,3.948981776548507,5.762552720684417,100,A – Lav risiko,4.08,1.08,Faresone (Z < 1.81),
926578405,AMORE AS,Drift av restauranter,15.0,35.6094064679372,1.8592459902784726,10.688595832969757,0.41413397753569525,86.28145666668941,12.112306234177353,3.6546709182302823,3.6352016773820734,65,B – Moderat risiko,41.4,0.27,Faresone (Z < 1.81),Lav egenkapitalandel (<20%); Lav netto margin (<3%); Likviditetsgrad under 1.0
926443186,RBI SERVICE OG EIENDOM AS,Snekkerarbeid,12.0,46.56138414533173,0.6347466914323361,26.497039429931714,0.5302108403872932,171.00691469982183,8.505055135506364,4.744975427547646,4.695294338090041,90,A – Lav risiko,4.32,0.86,Faresone (Z < 1.81),Lav netto margin (<3%)
970995935,EID SERVICESENTER AS,Detaljhandel med drivstoff til motorvogner,16.0,60.00707566580326,3.104958715387764,22.550415878345966,0.5269118832449727,97.42089693787867,5.743247628702471,1.0580561755352758,10.848454056957154,75,A – Lav risiko,42.28,0.41,Faresone (Z < 1.81),Svak driftsmargin (<2%); Likviditetsgrad under 1.0
936864570,STØDIG STILLAS AS,Utvendig rengjøring av bygninger og industriell rengjøring,13.0,56.70475273117297,0.7872813012152342,35.98729683984613,0.5979038118456832,193.56773811533833,6.231642800183844,0.2527160779290796,6.542092528577453,80,A – Lav risiko,4.48,0.98,Faresone (Z < 1.81),Lav netto margin (<3%); Svak driftsmargin (<2%)
917515212,CN HEAVY TRANSPORT AS,Godstransport på vei,18.0,10.485032352508718,1.691533675477545,34.13569271733509,0.5095549820049838,159.12075599760175,3.949097153140837,2.178812243499718,4.4643241176265285,90,A – Lav risiko,4.16,0.88,Faresone (Z < 1.81),Lav netto margin (<3%)
821192862,SOLIDA RENHOLD AS,Rengjøring av bygninger,15.0,37.041155065413335,4.293481524123768,44.5400866283387,0.6465759264462606,148.74219404778387,8.360756570527656,-0.7466695002394328,4.625569247914201,80,A – Lav risiko,5.28,0.99,Faresone (Z < 1.81),Negativt driftsresultat
988034398,GRAND EASY LIVING SOUTH AS,Drift av hoteller,55.0,134.2991660560354,6.186823583711351,27.614738386493087,0.4211441087667033,114.90647636507406,8.60924169967403,7.101643164772626,3.481349731770996,95,A – Lav risiko,5.58,0.76,Faresone (Z < 1.81),Svak likviditetsgrad (<1.2)
910592661,BENDIKS BIRKELAND TRANSPORT OG SEMENTSTØPERI AS,Godstransport på vei,47.0,140.19905784067623,3.370439427493783,36.135713342563456,0.48829236552730465,161.1313977610755,6.97673345036121,9.827476282942913,2.3694383925066895,100,A – Lav risiko,4.56,1.18,Faresone (Z < 1.81),
978676774,O TORJUSSEN & SØNNER AS,Oppføring av bygninger,35.0,90.14823744465947,2.4123969705654615,24.960695195170345,0.5183699294447542,139.80733677924627,15.754520665180276,3.447562552950394,1.6745531762882915,90,A – Lav risiko,8.53,0.68,Faresone (Z < 1.81),Lav netto margin (<3%)
984262612,PASCAL TECHNOLOGIES AS,Forskning og eksperimentell utvikling innenfor naturvitenskap og teknikk,18.0,46.50623578487649,-2.223920112639105,36.620648260936015,0.522403792344274,162.8110134030824,9.92086674828354,2.489291143276848,4.123464963425167,80,A – Lav risiko,66.26,0.96,Faresone (Z < 1.81),Negativt nettoresultat
899638832,PORSGRUNN PLASTIKKIRURGI AS,"Spesialiserte legetjenester, unntatt psykiatriske legetjenester",9.0,1.9598250490079234,2.6158123355769183,42.64842169070952,0.3289621677105101,120.48805847998479,6.014478120302288,7.649049558870779,9.00357524816622,90,A – Lav risiko,5.02,1.11,Faresone (Z < 1.81),Lav netto margin (<3%)
924965770,YSTGÅRD BYGG AS,Snekkerarbeid,9.0,1.0,-1.5590554486927068,36.12669671974899,0.5223546693936638,142.65307573650543,5.661038454296966,3.3980821035237048,5.418776026351505,80,A – Lav risiko,68.48,0.9,Faresone (Z < 1.81),Negativt nettoresultat
